sentiment,comment
1,马少帅的人神共愤！帅到没有我！这种反派太让人心疼了
1,听说老家下雪??了，好想看看哦，上海能下雪真是太难了，即使这么大了还想像小时候一样在雪地里玩呢
1,听说明天会尝试进入冬天模式，激动得睡不着觉……你那里下雪了吗
1,哈哈～安安小宝贝真会享受…舒服得一动不动的，太可爱了
0,我不知道自己到底在执着什么，但我知道，我一直在为难自己。
0,我们喜欢的，要么错过了，要么已经有主了；喜欢我们的，总觉得缺少一种感觉。于是我们抱着追求真感情的态度，寻找爱情，可是总觉得交际面太窄，没有办法认识理想的类型；于是我们抱着宁缺毋滥的态度，自由着，孤单着。
0,常年河边走哪能不失鞋mb点个火把手烧了
0,只是请了18天婚假而已嘛，无良单位把我工资扣得一分不剩还让我倒贴200出去，我还怎么活啊？？？
0,今天和老公剪了个头发吃了个饭（有小家伙以后两人单独第一次外出吃饭），第一次和小家伙分开这么长时间，回来后问他：“宝贝，想妈妈没？”摇摇头。再问，答：“没”。玻璃心碎一地看来以后只能指望老公了，我是不是应该对他好点啊
0,听说学校附近开了家辣凤芹，于是全宿舍和同学满心欢喜的一起订了九份，九份！然后，按说好的时间去新大正门拿，人家说在新大附中，呵呵，跑到新大附中，人家说米粉没了，好歹我们九份也是大客户吧
1,听说越长大上帝就会给你做减法拿掉你的一些朋友拿掉你的一些梦想有些人匆匆一瞥有些人分道扬镳生活其实归根结底就是几个字“珍惜眼前”感谢所有的陪伴与温暖，祝自己生日快乐?
0,你的问题我假装回答得云淡风轻，有些事不是不想跟你说而是不敢跟你说
0,林霜的包裹到了，都又退回去了！然而我的包裹都还没出库！
1,原来有一天，你也会那么卑微的对待一个人???
1,这一天从一开始就那么美好～～开心～～谢谢你～～
0,这就让爱奇艺的广告给气死了一开始就一分多钟中间还有广告
1,昨晚用汉堡模做了奶酪包，全吃完了，没有成品壳有点硬，还是更喜欢奶油或者肉松的
0,没事别开电动车往车撞，别要钱不要命了，撞一趟要个一千，我是不是要买个电动车去这样挣钱了
1,被弟弟图片刷屏的感觉真是浪里个啷啊～
1,马德里主义的完美诠释！前进，马德里。
1,哈哈哈哈哈哈笑死我了，木风哥有晨跑的习惯，喜欢跑去人少树多的地方，通常跑到目的地后就往回跑。今天早上他又去跑步了，跑到目的地后突然肚子很痛想拉屎，可是附近没厕所，于是他很艰难才找到部摩的，并且以近两倍的价格打车回家，回到家后又不急了，现在他在厕所蹲了好久，不知拉出屎没
0,停车不到十五分钟，马上被拖走，拖拖拖你妹啊！！！
0,第一次不想理会，这胃疼的频度，或许它的存在，让心中的委屈不再难忍！
0,当初只是想放纵自己一回没想到到了现在这步田地呵呵也只能在这里说说真心话了本想逢场做戏可谁知入戏太深
0,"我发誓,以后每天晚上都在10点半之前睡。睡晚了真的起不来啊!!!我想请假睡觉"
0,快要上交这两颗作业了，好舍不得，打磨了好久呢
1,失去过许多朋友，因为我不善言谈，许久没联系他们，于是他们渐渐有了新朋友，从此再无交集。请不要觉得我冷漠孤傲，不要觉得我喜新厌旧，我只是怕一开口，就变成了令人心酸的客套，却依旧相信着，那时的我们，都是彼此生命里的一道光线，如果有一天我们变陌生了，就让我们重新认识吧。??
0,挺不知道说什么的你让我撒娇让我臭脾气然后问我凭啥我做这些理所应单哎我睡觉了不想回复什么复杂晚安
1,学会用一颗强悍的心……让过去过去，让未来到来、人生真正的终点是希望的终结！苍鹰的骄傲是飞翔的双翼。人生的意义是不断的追求！不要等错过了才悔恨：不要等老了才怀念、时光一去不复返……抓住每一个当下。再苦再累也要奋力飞翔！
0,好吧，我只想买两张游戏，700块钱够了
1,通过跑步认识了许多帅哥美女，许多大神，许多充满正能量的人。想说认识你们真好，让我更有信心能够一直跑下去。晚安！
1,通过投影仪让静态的纹身动起来，这个逼格有点高啊。
1,第一次踏上沂蒙老区这块英雄的热土，被现代化城市建设及快速发展的经济所震撼。老区人民曾为抗日战争和解放战争做出了巨大的贡献，如今又用他们勤劳智慧的双手将自己的家园建设的如此美丽富饶。田园里的果实硕大无比，令我惊叹不已。硕大的萝卜，硕大的土豆，天哪！还有一个九斤重的山东大地瓜呢
1,"今天，大雪，完整，美妙，累虽然在做着很艰难的尝试，但是看到那几个字，就跟当时看到中戏一样，仍旧充满期待，我在乎结果，但也依然做梦ps,默默祝贺我们家老滢顺利通过司法考试，可爱的孩子总会得到上天的眷顾还有你说我胖，打死你?goodnight"
1,早每天叫醒自己的不是闹钟?而是伟大的梦想
0,通知耐心等待，可已经到了3天了，这速度也是醉人
1,悄悄告诉大家，我毕业论文的选题是“明星崇拜的社会原因探讨”。。感觉老师这个题目就是为我而设的嘛晚安咯
0,嗯……我想要1300的往返机票回家半年没回去了
0,唉睡前看到了虐，也不能说虐，生离死别的生离，唉，唉，唉……
0,从此，我们之间再无任何瓜葛，我不会再出现在你的世界里，来打扰你的生活。我于你关切的问候，却原来不过是一场自作多情罢了。你有你选择的权利，我有我与生俱来的自尊，或许谁都不该牵绊谁，让我们自由自在地活在珍贵的人间，岁月静好，你我无恙，往后的往后山水不相逢，缘浅缘灭，风过无痕。
1,同时由于直饮水能够为人体提供充足的营养元素，因此提高了人体免疫力，对于减少人体的医疗开支也是非常有好处的。
1,工行的无卡取现好强大，以后出门估计只带个手机就全部搞定了
0,同事走了留我加班，还补刀：加就加呗，你又不约会！
1,我那么努力，只是想要为TA遮风挡雨。让我的小短腿在身后不要那么累。——致奋斗中的爸爸or与老婆有最萌身高差的老公
0,我叫陈铭枫不叫陈铭疯陈明枫陈明芳陈铭芳陈敏芳陈敏枫
0,哀伤那样扭曲着、狰狞着，从四面八方扑咬而来，即使连滚带爬地拼命逃窜，也甩不掉那附骨之蛆般的痛楚。恐慌像无底深渊张开血盆大口，坠入慌乱深渊产生了失速的惊悸，捶打得心脏无法负荷。要哭了、好想哭，不把惊惶害怕用力哭出声，也许会心碎而死……
1,做人要放宽心，别什么事儿都紧在心里啊对不。
1,爱人我对你痴心不悔！我的每一天过的充实满足，日子会一天天过的、我们会一直生活的快快乐乐的
0,同样都是葱，你为什么偏要装蒜，你多什么了？？？？？？？
0,Bastard！充个公交卡也坑我
0,抽二百晚上吃顿好的，已经很久没吃饱了
0,就想把健身卡给办了再不健身演出就没人要了
0,都是我的错能不能再给我次机会啊啊啊啊
0,有几多人会认识距啊！身长十五米，体重一吨鳄鱼黑星
1,"Johndidthework,andhediditwel(约翰做了这件事．而且做得好。"
0,半夜通知表格重做停电断网是小事关键没有备份敲开别的宿舍门借来电脑找备份刚打开电脑没电了只能拖到明早了早睡准备早起了明天满课也是够了
1,想起去年年初北京的那场雪～今年大概会在拉萨看见西边的雪，不知道是不是跟北方一样的片片雪花。以后有一天会跟爱人回东北看雪，走冰湖。跟长沙不一样的景观。
0,海外生怎么用电器用到着火的我想问？？！！妈蛋又要舍检了我狗我炉我壶我吹风筒我洗衣机
0,啊啊啊啊啊啊！！！这网速还能不能愉快的玩耍了！
0,唐温庭筠《题翠微寺二十二韵》：“受朝松霞晓，颁朔桂烟凉。
0,压力加不开心控制控制...不然明天要倒
1,跟二宝在一起渡过的第一个生日，虽然没有蛋糕但是嘛嘛有你
0,就在刚才！！我居然差点儿就被短信诈骗了5000块钱！！！我真的是个猪脑子
0,一般来说有共产主义基因的国家都不会容忍恐怖主义，毫无疑问这个星球上真正想要反恐的只有中俄，其他所谓负责任的大国不过是想趁机趟个浑水吧
0,鼓起勇气看了恐怖游轮，结果果然是浪费了2个小时，感觉是我看过的最差的悬疑片了
1,慢慢的你会明白：其实幸福不需要甜言蜜语也不需要山盟海誓更不需要华丽的外表，原来…最幸福的是平淡中的陪伴、每天一起晚安?
1,兴奋的几天都睡不好，只有我自己知道，我获得了怎样的突破，就像武侠小说的猪脚机缘巧合获得绝世武功一样
1,完美结束这几天真的忙晕呢，谢谢朋友们的到来
0,米米用小皮球把我三年前清迈买回来的手工小象风铃从天花板上砸下来了
0,睡醒后莫名的悲伤，因为做了个很悲伤的梦，但却怎么也想不起来梦的内容…
1,看着你们一个个都那么幸福～我多想也认定一个人幸福的走下去呀不急不急～毕竟Ceci在等那个最正确的人。很多人不信我可以再给自己五年。也许五年后有不一样类！哈哈哈～怕啥！还年轻！
0,头疼欲裂，连个安静趴一下的地方都没有。shenmoshihoukeyijiesuzhengchangbandeshenghuo
0,从小时候到现在。。。看着一届又一届高考总觉得离自己很远。。。甚至是去年我还觉得嗯还早着呢～现在想起来明天他们考完我就算是准高三了，明年就该我了。突然觉得时间好快。
0,听到人家说结婚了，心里就会不舒服是，这是为什么？
1,头一次看到这么和谐德男一男二。。???
0,"老板说，吃点什么！""来个酸辣肉丝打包。""结果回来一看，一大半都是辣椒。好吧！老板，算你狠！"
0,国足上半场踢的这是什么看的让人想爆粗口
0,头晕好了，就感冒了，鼻塞喉咙痛，崩溃
1,外面下着雨，最喜欢雨天了，夜阑卧听风吹雨，冬叶飘零知多少！躺在温暖的被窝里格外的有安全感，晚上路过水游城拍的，真美。镂空的心形倒影，看着那对情侣在倒影下合照，微笑，真幸福。
0,想睡觉，但是马上有课，不想上下午的课，好冷
0,凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸凸
1,无论是哪个小螃蟹，缺你一个就是缺了一份力量。我们需要更加努力来度过这最为艰难的时刻。我还在！！！
0,我想好好睡一觉，好困呀，只有睡觉的那段时间才是自己的
0,烦死了，又外呼，呼泥煤，怎么没人投诉外呼，有病
1,家里有火锅底料，榨面干，蟹丸，羊肉卷，萝卜，对虾，饺子…现在他在清洗准备，我们打算吃火锅。
1,突然发现今年阳历阴历生日是一天
1,俯视客厅的平面，我们仍然可以看出挂壁书架的立体感，创意在这个现代感很强的客厅中好像失去了立足点，一切都是空白，每一个新颖的家具都会让你过目不忘。
0,真他妈的气死我了！！身份证那么重要的证件过期了还不办理！！竟然还说不知道过期了！宝宝的出生证一拖再拖！这么不靠谱的老爸也是时间少有了！
1,毅然决然的准备回到中分，我去聊天啦，首页晚安。
0,是你先对不起我的不要怪我不给零花钱让你知道我的厉害
0,能不能不要在上课的时候打这种重要的电话，能不能不要在上课的时候打这种重要的电话，能不能不要在上课的时候打这种重要的电话，很容易误事的！！！！！
0,就是有那么一个两个在我今天如此烦躁的时候硬把自己脑袋往炮筒里塞……………
0,回家想逍遥两天陪陪爹妈，结果HW就没消停过。马格叽将来必须要自己当老板这天天被查勤真是特么的哔了狗了
1,谢谢你，今天陪我吃寿司、喝咖啡、看电影！
0,阿牛给我贡献了两窝小仓鼠之后去世了到我家才9个月一个淘气活泼不长脑子的boy给我带来嫩么多快乐宝贝儿爸爸会非常想你的
0,不喜欢他们两个在一起，，好讨厌啊啊啊啊啊啊?
1,(快看，那不是照片上的吗)看完傻涛好睡觉。。。
1,千玺！生日快乐，对不起，我最近特别多事情，各种presentation，连微博都很少上，今晚还得熬夜，但是我一直在期待着你的生日，因为我们喜欢的小千千终于有自己的舞台了，长大了一岁要快乐，你快乐是我们最大的期望
0,说要把我改造的无坚不摧刀枪不入。不可能！
0,一个星期没见到我们家阔小米了，想她了
1,深情不及就伴，厚爱无需多言。我还在，爱依然。你要幸福快乐呀。
0,背了俩星期一本书都没背完要被虐哭了
1,当你被一个东西萌的抓心挠肝却找不到人可以说的心情
1,夜里登山，一览纵山小，连呼吸都是自由的，感受颇深。
1,不知道现在有多少孩纸正在被窝里偷偷的在喊“王源加油”
0,快看看我龙宝一大早的就生气不太好妈蛋的！
0,越到这个时候越着急，越乱，都看不下去了，感觉没啥进展，特别特别想哭
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈太太要给我寄东西啦哈哈哈哈哈哈哈哈哈哈哈哈哈太太我喜欢你哈哈哈哈哈哈哈哈哈哈哈哈哈我愿意我嫁哈哈哈哈哈爱你哈哈哈哈哈哈哈boomboomboomgalagaygay
0,又看一遍那些年大晚上一点多哭成了泪人
0,教室那么多双人位置不做。为什么要坐到到我身后的垃圾堆秀恩爱。。。帅超你个狗
1,#尸忆#冥婚主题虽然屡见不鲜，但本片以较有创意的叙事手法营造出新意，故事从两条看似不相关的线索分开推进，最终以一种巧妙的方式融合，之前布下的种种细节也多了些可堪回味的意境。缺点是吓人的手段还是一惊一乍老一套，梦中惊醒这种梗不能再腻味了，鬼新娘的造型有日式风格，在民乐背景下感觉略渗人
0,下午打开天猫魔盒，视频软件除了VST全聚合消失外，还有银河荔枝，兔子视频，芒果tv。晚上再打开就只剩下芒果tv了。讨厌死广电总局了！
0,要疯了。看了个BBC纪录片，讲影响世界的三位古代圣贤：释迦牟尼，苏格拉底，孔子。看完在长微博写了篇感想，改题目时没弄好删了，才发现原来手机长微博没有自动保存。写这个挺费脑的好吧，一晚上的脑运动呀
0,讨厌别人在学习的时候还有一个女疯子在自习室里开视频。突然发现谈恋爱是对生命的严重浪费。
1,"Publicityattractsfriends,prosperityattachesfriends,butadversityistheacidtestoftruefriends.盛名找来朋友，成功自有朋友……而逆境乃真正友谊之试金石……"
0,想换个手机还差999这个语音王我都用了三年了
1,希望之后的八十年你还是我的！你一牵我舞如飞，你一引我懂进退，苦乐都跟随，举手投足不违背，希望你每一天多能开心，也希望我每一天都能不气你
1,乌恰的中午天好蓝，乌恰的傍晚夕阳好美
0,突然想吃奶油蛋糕了晚安，宿舍好冷
0,突然想借个肩膀哭一场，卸下我的坚强，把我的疲惫，劳累，疼痛，都哭出来。两年来，第一次想哭。
0,淋了一晚上雨还穿着高跟鞋来回宿舍和水房两趟…
0,突然想起来，昨天有个人说我的脸滚圆的我觉得这种人应该绝交情侣鞋不能再穿
0,生物钟君，为什么不能让我多睡一会儿呢？
1,初中群都建起来了。好多人不认识了。
1,布丁新地?菠萝派?芝士辣香土豆泥=完美机房上ae课成了自拍课哈哈玩坏了
0,突然想起一个朋友叫我寒假去湖南，，，，其实我很想去的，，，，
0,怎么像警匪片啊？中国这个和谐社会居然会发生这样的恶性事件，期待真相！也希望死者能够安息！真是可惜，一条鲜活的生命就这样逝去了，希望所有有消极想法的人都积极一点，再怎样也不要伤害无辜人的生命，你的命是命，别人也是爹妈生养的！
1,我喜欢几个真心的朋友围在一起总有说不完的话，不耍心计，不讽刺，真诚的对待每一个人。讨厌有些人一句话能杀死一个人。我喜欢真心的朋友相互理解包容彼此的缺点。早安！
0,明明就进了！！！进了门限，但没被裁判组看到。。。这什么解释。。。
1,爱情和友情不是在最美的年华遇见你而是在最蹉跎的青春里相遇一起蹉跎一起成长——致我的少女时代我的闺蜜
1,经典老歌，班长唱来是另一番滋味，，好听
0,练个车子人像偷个车子来开一样，起早贪黑，还避开交警，心中万个艹尼玛在奔腾
1,#Ricecat晚餐#太创意的菜。???惊呆本宝宝。祝福某人生日快乐！！！???
0,本以為平息的浪一不小心又翻起了。
1,遇到事情不要抱怨，受到委屈不要发脾气，尽自己最大努力做好，学会当天调整好自己的心情，也不要总打扰LL的生活，不要带太多负面的东西给他，努力成长吧，晚安，努力的我们！
0,没有选择权的时候，曾经拼命挣扎；好不容易挣脱了，却患上了选择性困难症。
0,痛的快窒息的感觉，九儿，如果你有感知，能感觉到麻麻的肋骨都快碎了吗？我都想用刀剔开看看里面到底怎么了
0,最近真的是人生的低谷期，谁能在你身边陪着你度过呢？
1,啊～多么可爱漂亮的雪人啊！拿出来分享分享。不过，杀是我楼下做的，不是我。。。
0,艾玛你就不能换个头像么，妈的。海瑟薇我也超喜欢啊，搞得每次要喷你的时候都不忍心啊，太狡猾了，呸呸。
0,分手三年的初恋要请我吃饭，然后我答应了
0,为什么我掏出车钥匙，她头也不回的走了？
0,亲爱滴ll，不要说这种话，我心好痛。
0,土豪你对我有意见是不是，666安慰我的玻璃心
0,这世间最傻莫过于女人陷入情网的那份傻傻守侯，才有了……
1,人生总是在前行：那些所有你以为过不去的过去、最后都留在了最后。
1,太阳出来了～???大家赶快把衣服晾出去吧！
0,我要睡觉我要睡觉我要睡觉论闭上眼睛如何能快速进入深度睡眠
1,人有不同的层次，唯有在同一个层次的人，才能相互理解，称赞，以迂回的方式得到自我认同，人可以不聪明，也可以不懂交际，但一定要大气！??
0,希望再也没人敢偷偷用我HOOD!然后搞得一团糟
1,ToughLove那一整场都很经典LilyD在那场实在是美爆了啊啊啊啊感觉Lima10年就是妆容奇怪其他的都赞爆了然后南瓜的那身pink算是好几年之内的最佳了
0,什么破app，步数一点都不准每天都不达标
0,心血来潮的注册了微博，发现我不会用，跟不上节奏
1,拿得起，是一种担当；放得下，是一种洒脱。人生纠结的，不是该拿起还是该放下，而是什么该拿，什么该放。在这之间的选择就是命运的方向。【晚安】
0,从来不愿意说脏话，真是傻逼太多
1,其实我们每年召集大家开会的真实目的是叫大家来赏雪的。
1,忽然间，我发现我脸上没痘了，哈哈哈，哈哈哈，哈哈哈，哈哈哈！！！！！纯自带相机拍摄，哈哈哈，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,都说天要下雨注定会分开可淋着雨的人总有爱的人撑着伞过来愿你能够独自前行人生路大雨倾盆会有一份情谊在心里去守护旧的路能释怀旧的人能看开
1,2006年获“全国中小学心理健康教育先进学校。
0,那一瞬间，眼泪居然没忍住…………
0,有的人离开了，但是留下的东西却占据了点点滴滴。再也没有人想你一样对我好
1,哇咔咔咔，老婆送我的衣服贼美了，忍不住嘚瑟嘚瑟，老婆最好你最棒，爱你哟宝贝，我先去睡觉啦么么哒
0,用电热水袋被管理员说了…还当反面教材给其他人提醒了一遍………
1,微笑，是我看到你之后，幸福的发酵。
1,谢谢大家的祝福待会有空时会逐一回复的
0,特么的朋友圈不能散播负能量这里可以吧次奥老子要烦死啦
1,哇偶，12.05，开心！我要喝巴巴客，吃麦当当，看电影，
0,正经的时候暖暖不正经的时候分分钟想打死你
0,世界如此美好，我不应该如此暴躁。但实在忍不住了。草草草草！！！！！！！！！真的是只有这么脑残的公司才能忍受这么脑残的用户！！！！靠
1,柏原崇居然和内田有纪是一对，好配！
1,喜欢一大早的太阳?，让人的心情变得非常的愉悦
1,终于把毕业论文码完了，等着老师各种改，，，
1,哇塞飘小雪了今早裹的暖暖的来上班
1,小盆友终于睡了，睡前最后一出“妈妈，我让你看看我穿睡袋怎么上下床啊”
0,加班到晚上九点，调查调查各种调查，有个屁用啊@花开尐陌
1,外表看似“高冷”的你，内心却怀揣着公主梦，本着让你快乐的初衷，却意外收获老师对你别具特色的夸奖，看着你可爱地起舞飞扬，我心荡漾……
1,有些事情是不能等的，每天去跑步，去留意身边的风景，去帮助别人。一定要开心!!
0,遇到最奇葩的外卖送，来了不给打电话，说自己电话费贵?我认识你吗，请问，你也不骑快递车也不打电话，我知道哪个是你？还是你认识我，我脸上写着订外卖呢？那你倒是把外卖给我呀，你不打电话我能知道哪个是送外卖的
0,现在吃点东西藏着掖着的，还说我吧唧嘴
0,今天是我十八岁生日，我会等你的生日祝福，如果你不发，我就真的放弃你了，真的，我等你已经等了好长时间了，我也累了，想放弃了。
0,受不了外教?本姑娘越是密集恐惧症，越给看以一堆蚂蚁为主题的电影这让我两节课怎么抬头！
0,吃个晚饭，伞被人拿走了，缺德啊！是要让我今晚失声又湿身咩！
0,宝宝给换了个手机多花了两千多。还是黑色的！心痛的无法呼吸
1,做这道菜的心里过程：在菜场看的时候，它们一个个喷着水撒欢，买回家清洗的时候它们都害怕地紧闭着盔甲，由于泥太多，我用力清洗时发现把一个壳弄碎了，觉得它们好可怜~炒的时候很纠结，把它们一个个炒死了~他们有没有神经系统啊？但熟的时候闻到香味我就忘了它们生前的所有，人类好可怕[傻眼]
0,伸懒腰都伸不了再坚持两天会恢复吧天旋地转也是
0,每次游戏一更新我特么就是个新手…ad们都是爹！
0,两个月没发工资，四个月没交医社保怎么这么悲催
1,啦啦啦，啦啦啦，熬夜的快乐狗终于做完作业了
0,我想发大????，谁都不要惹我！！！
1,完爆……对超赞的订房宝奇葩嘉年华简直就是稀罕极
0,同样都是葱，你为什么偏要装蒜，你多什么了？？？？？？？
1,虽然都要去做自己的事了，几年的相处，我们早已学会互相包容理解信任，无论在哪里你们都是我的同学朋友与弟弟。谢谢有你们陪伴我在学校的最后旅程。一辈子的好室友。
1,在土耳其和俄罗斯的对掐中，我上国的态度是很明确的：那就是反日反美
1,谢谢honey们帮我庆祝生日！！！谢谢你们的祝福，谢谢身边的所有人！爱你们
0,抽了个上上签，打了个最臭的牌傻逼傻逼傻逼傻逼傻逼傻逼傻逼佩兰傻逼吃屎去吧吃屎去吧吃屎去吧吃屎去吧吃屎去吧吃屎去吧吃屎去吧
0,如果是出國前就發現自己的感情，麻煩幹一砲再走啊不論過程感受如何，都要把對方的痕跡烙印在身上啊
1,小豆儿4岁8个月了，时间真的很快，昨晚做游戏，竟有模有样的学起了老师的一举一动和说话语气
1,希望以后总有一个人，会让你在去睡前想起，然后安心的睡去
1,所以，对于军团蚁，人类同样应该尊重它们的生命，因为它们亦是保持热带雨林原始平衡的重要一分子。
0,妈个鸡，你是不是脑子有点问题的，小朋友在睡觉，你在那高谈阔论，笑起来的声音还很鬼一样，听着就让人恶心，真想用一句古诗来形容你，两耳不闻窗外事，一心只玩爱疯6。
0,怎么跑都跑不过盆友圈里的那几个再跑不到第一把在我前面的都删了
1,玩游戏玩到三小只的歌，也是很嗨森，得纪念下?好好听，还没变声的时候、可爱死了。
0,这是个大骗子，在学校骗学生家长，在外面骗别人，这个臭娘们儿还敲诈了同学家长的钱，简直不是人
1,发现好像还是上大四之前各种恐慌担心毕业担心毕设担心找不到工作真正现在的大四了以前的感觉都消失了现在只有满脸的无所畏惧不知道哪来的勇气让我这样明明未来还是无望但现在真的是这样的状态了如果现在是有钱的状态整个大四我会一直出门浪荡因为哪哪都想去[海浪]
0,怎么身边这么多傻逼……智商下限
0,快被周围没用的男人给气死了，都是什么鬼，长不长脑子
1,刚买的大明成化鸭缸杯，赶脚自己捡到漏了
1,哈哈哈哈，大半夜睡不着看到这又笑翻了，太贱啦，最后几张
0,极少个别四川狗，真他吗的不是东西，你她妈的能好好聊天？四川狗狗狗狗狗，草
1,图1??我的结婚证??～图2??我买的护手霜～原因很简单，因为它的外形是只可爱的猫咪?～哈哈。真够幼稚的～我内心住个小女孩，其实我是迫不得已装成人的。
1,人生就是这样充满遗憾的、在忙忙碌碌中开始、又在忙忙碌碌中结束，生命是单程路、不论你怎样转变抹用；都不会走回头！你一旦明白和接受这一点！人生就简单得多了……累了……在时光的角落是停歇。渴了，就在岁月的小溪中畅饮！痛了哭了；我们在心底暗暗记下这些风景。
1,今天依旧有好好打榜，现充准备考试和体测乱七八糟的事，只有看夏宝宝有好心情啦，我们家两个boy越来越好越来越帅啦，很开心，晚安，希望你们两个也能天天开心。
0,就尼玛跟只狗没有区别，死咬着不放。狗粮缺的慌。
1,看完这期后我又倒戈总裁和纯情了最后那封信真的好戳心
0,我们从来都只是活在自己的世界里，偶尔相交重叠，却也只是路过。
0,经常想起你，每次幻想着如果你还在那该多好！你的面容永远印在脑海里，永远都那么严肃！
1,我能想到最浪漫的事是：和你一起从“老公”走到“老公公”
1,笑看各种粉洗地。哈哈哈哈，那么住佛山的是不是也可以说是住广州了
0,福州的顺丰快递都是什么态度，上门取件员21点下班，结果约好的时间取件，打电话和我说货车已经运走，追问最快几点发车寄件，回答是明天10点，表示接受！结果叫我明天再寄，说他现在过来取件东西也要拿回家，明天带到公司！顺丰福利太好，上下班连打卡都不用？@顺丰速运官微@顺丰官方客服
1,差一点微博就找不回来了哈哈好开森找回耐呢
0,明明自己是坨屎还非要拿根鸡毛当令箭，没有本事就别想让人服你！！！妈的，要不是本姑娘身板小就要干架了???受不了了
1,星期三的早上欧巴早安各位橙子早安降温了大家都多穿点啊今天也请继续如彗星般的前进吧?
0,还真是不能随便给人好脸，容易蹬鼻子上脸。
0,#摩天轮#曾经走过的日子，也只是最后被遗忘的记忆的碎片…
1,今天和几个室友来了，学游泳的第一步，是克服对水的恐惧，我吸了一口气，沉了下去，那一刻耳边朋友的声音消失了，我看到水下是一个蓝色的世界。原来我之前害怕和恐惧的，是这样一个蓝色的世界，安静的世界。重庆·西南大学
1,晚起毁上午，早起傻一天！！这个点刚刚好，早安摸摸大～
0,大半夜抱着马桶吐到连爹娘都不认识也是难过
1,自制葡萄干红枣汤在冬日里温暖我的胃
0,晚上吃过饭现在好饿想吃小笼包脆皮玉米胡辣汤加小油条生煎包大脸鸡排黑椒牛肉煲仔饭小炒鸡小川肉煎饺肉馅糍粑再来一碗排骨汤越想越饿
1,希望十月可以平安度过，没有担惊受怕。
1,新华网11月18日发布网评文章《跟“麒麟才子”学用人之道》，指出梅长苏“得之可得天下”之才在于其识人之深、用人之准。选择辅佐靖王、物色沈追、蔡荃等事件，指出他的用人之道是以德为先、选贤用能、公道正派。并在文末强调，这些剧中为官用人之道也应该成为当下党员干部的自觉坚守。
1,熬夜又把红高粱看了一遍，朱亚文真是男神，也超超喜欢周迅。(结局又把我看哭了……)
0,中国队、你特么赔我电视机钱！！！
1,发现每一次给我爱的人买东西，都是这么的开心，比给我自己买东西还要开心呢
1,最快乐的事就是看到幺女健康快乐！
1,2015年的第一场雪，虽然很冷，但还是给了大家一个小小的惊喜，有没有觉得很美呢？主页君可是看到好多小伙伴在打雪仗哦～还真是童心未泯啊～明天道路可能会结冰哦，大家一定要小心路滑，注意安全哈～ps：今天去环教的风孩子们，你们辛苦了，你们的付出总会有回报的～大家晚安
1,人的想法和观点不能一成不变，因为只有去尝试了才会知道不同，不要因为之前有过不好的感受或者结果就放弃去尝试，因为尝试了也许又是一种新的收获！
0,你太看重你自己同时又太看重别人对你的评价你被别人虚张声势的强大吓傻了你开始怀疑自己你不发表异见即便你有远见在远见未被证实之前你永远不敢迈出尝试的那步你是被你自己一步步击倒的从你开始为自己的畏缩找借口的那天起你已经开始慢慢变成被你看不起的样子#廊坊情感#
1,每个人心底都有那么一个人，已不是恋人，也成不了朋友。时间过去，无关乎喜不喜欢，总会很习惯的想起你。然后希望你一切都好。
1,一哥们儿与女友吵架！不留神爆出那句：我TM就你生命中一过客；他女友听后愣住！然后幽幽说道……过客也是客：咱也得接呀。
1,大哥的音响效果果然不错…！今天嗨了…
1,晚上噼里啪啦，今早地面干干净净没雪！虽然有点遗憾不过这样上班的开车的朋友才会更加安全！也是个好消息！
1,看到小家伙一天一个样……心情美哒哒
0,卧槽，TMD，你知道连说话都烦是什么感觉吗
0,看今天和小北的自拍，我终于正视了我已经胖了，并且丑成狗的发型，昨天拍摄coach又赶八百秀的活动，今天就喉咙痛，发低烧，全身酸痛，还是拍完了致青春的发布会，明天飞北京，拜托不要这么冷好吗
0,1299想买双UGG保护我可怜的双脚
0,晚上醒了睡不着了听歌听得难受想哭！！负能量都在晚上爆发了赶紧散了吧！！！
1,近年来，我县紧紧围绕“旅游兴县战略目标，各级各有关部门齐心协力，推进旅游产业快速健康发展。
1,懒人早餐从小就很爱吃红薯。。。今天的竟然外面紫色，中间黄色，里面又是紫色?总归还是甜甜滴
0,不知道要怎么告诉你我十二月份就会回无锡，不知道怎么告诉你我们毕业前能见的面数已是屈指可数。无法想象如今习惯的每一天也是有尽头的。
0,晚睡的结果就是牙龈肿痛，头昏脑胀！
1,好喜欢张玮这种敢拼敢争的性格，如果今年他上我是歌手我一定追啊啊啊啊啊，mountaintop还在耳边就跟着一起来啊啊啊
